Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Liver_PS.raw (F1),JAS_Blank_Neg.raw (F2),JAS_Blank_Pos.raw (F3),Liver_Neg_1.raw (F4),Liver_Neg_2.raw (F5),Liver_Neg_3.raw (F6),
8.769,732.55316,+,1.140906496E7,PC 32:1,PC,6,1.126615404E7,0.0,109401.304,1.140906496E7,1.044868807E7,1.087621806E7,
8.774,1596.09741,-,62937.29967,,,2,38542.11543,799.3734034,0.0,57533.06905,62937.29967,51108.72708,
8.778,1004.5802,-,122637.6068,,,4,122637.6068,973.2070564,0.0,105952.0417,95455.4645,90850.77633,
8.785,1080.56677,-,94915.07184,,,3,72772.92747,1081.347621,0.0,94915.07184,69172.95762,65262.48006,
8.788,814.53827,-,770982.0348,PE 20:2_22:6,PE,4,600814.0221,504.5014202,0.0,770982.0348,755930.881,719612.5677,
8.788,790.60358,+,673743.365,,,3,673743.365,0.0,1654.921219,470779.0379,434501.2792,426239.0246,
8.797,808.58344,+,6.494178578E7,PC 18:1_20:4,PC,7,6.223525499E7,0.0,4030.190527,5.905070579E7,5.85938438E7,6.494178578E7,
8.798,852.57513,-,431472.1688,,,4,355695.0795,842.6819067,0.0,431472.1688,368621.4307,373486.2222,
8.804,866.63623,+,9100476.722,PC[OH] OH-41:5,PC[OH],4,9100476.722,0.0,1558.796691,6492598.861,6375380.089,5927462.277,
8.807,948.59277,-,546150.0278,,,4,490624.3987,757.4432929,0.0,543725.5156,518687.1872,546150.0278,
8.808,297.04626,-,524833.7233,,,4,480168.0545,151417.8048,0.0,524833.7233,498447.2201,446575.2816,
8.808,1024.57886,-,173939.7613,,,4,160656.5118,722.0448576,0.0,173939.7613,167075.1721,173776.8524,
8.824,892.65283,+,215721.0346,PC[OH] OH-43:6,PC[OH],3,215721.0346,0.0,1678.191512,207707.8611,185801.0413,186719.3053,
8.825,913.57935,-,282052.1483,PI 18:0_22:4,PI,3,243647.8809,682.5438402,0.0,265396.1823,221103.255,282052.1483,
8.83,834.59979,+,2615474.741,PC 18:1_22:5,PC,8,2426446.146,0.0,24775.75327,2562964.032,2483856.51,2615474.741,
8.833,898.50568,+,154144.533,,,4,119788.4426,1171.033754,1584.208498,97068.08726,154144.533,64514.16904,
8.836,878.63702,+,201563.357,,,2,201563.357,0.0,815.1357234,190134.311,76880.8456,132624.2814,
8.851,629.54913,+,1712637.673,,,2,115031.2669,0.0,1083.075062,1712637.673,139484.5622,159663.0121,
8.866,836.60626,+,300218.2209,,,2,300218.2209,0.0,57573.84047,279002.14,280752.3501,215663.3015,
8.867,806.49738,-,42040.49214,,,3,19292.49097,640.6257774,0.0,42040.49214,34136.92981,29008.81118,
8.88,820.58295,+,2438921.991,PC 17:0_22:6,PC,8,1627065.26,0.0,3948.548026,1731800.716,2438921.991,2404401.455,
8.884,884.56317,-,547026.722,,,2,516447.333,598.8816403,0.0,477867.2349,271422.9106,547026.722,
8.891,594.50952,-,97019.28004,,,4,69304.48352,612.2344151,0.0,97019.28004,87160.03284,96832.26101,
8.893,974.56213,-,1033966.478,,,4,962150.422,1271.701128,0.0,1032843.24,1033966.478,987046.9433,
8.895,898.57703,-,2944826.27,,,4,2778628.267,1430.854163,0.0,2937780.514,2944826.27,2857565.399,
8.896,856.5351,+,1456674.574,,,4,1456674.574,0.0,1394.741266,1211313.772,1233407.864,1189134.833,
8.902,816.62054,+,2.47628714E7,PC[OH] OH-37:2,PC[OH],4,2.47628714E7,0.0,1568.436325,1.311939446E7,9635700.113,1.520279588E7,
8.904,983.00446,-,25843.39415,,,2,23697.18473,8036.10758,0.0,25843.39415,16485.15307,16101.17962,
8.906,1560.11646,-,262989.0072,,,3,175214.0643,666.7230171,0.0,262989.0072,197477.5268,186297.9039,
8.907,705.5907,+,200175.3784,SM d34:0,SM,3,200175.3784,0.0,4964.129523,198166.5763,160669.6847,161208.0436,
8.908,758.56848,+,3.025111271E8,PC 16:0_18:2,PC,8,3.018314335E8,0.0,39159.16463,3.025111271E8,2.750677993E8,2.714479356E8,
8.912,1496.06616,-,2401778.262,,,4,1887895.245,590.6378148,0.0,2401778.262,2123500.964,2215803.242,
8.915,738.50708,-,5.448924666E7,PE 16:0_20:4,PE,7,5.448924666E7,605.6126913,1528.6424,3.796719115E7,3.418241295E7,3.72735068E7,
8.924,599.50226,+,1427036.808,Plasmenyl-DG P-16:0_20:5,Plasmenyl-DG,4,931152.8199,0.0,3887.264463,1427036.808,1398901.069,1395752.91,
8.93,688.48956,-,291004.2042,PE 16:1_16:0,PE,6,291004.2042,808.0503105,1683.337053,183728.74,200082.9312,185554.7915,
8.941,980.57788,-,84338.48325,,,4,84338.48325,657.0431672,0.0,80933.53859,80686.28183,53466.49841,
8.947,751.52692,-,51816.59983,,,2,31299.83836,628.385866,0.0,44898.90891,51816.59983,31782.22555,
8.96,792.58929,+,344711.0809,Ether-PC O-38:6,Ether-PC,4,281070.9038,0.0,319.656798,344711.0809,329154.7223,314574.8911,
8.972,764.52252,-,5.846145777E7,PE 18:1_20:4,PE,7,5.846145777E7,793.7350376,2109.725786,3.402727473E7,3.269039267E7,3.159036028E7,
8.977,1548.09753,-,576020.7455,,,4,469862.9716,546.2244559,0.0,576020.7455,536965.2503,530043.4319,
8.98,625.51807,+,1462898.039,Plasmenyl-DG P-18:1_20:5,Plasmenyl-DG,4,950234.1471,0.0,341.6087414,1258989.122,1294572.684,1462898.039,
8.988,922.51007,-,254472.7376,,,4,239510.5652,704.819779,0.0,249434.9153,254472.7376,231040.3047,
8.989,846.52454,-,978562.4772,,,4,858681.449,682.0811376,0.0,978562.4772,971854.9917,905226.149,
8.995,935.11328,-,284221.9638,,,4,181462.0972,91484.10272,0.0,284221.9638,268021.8978,160318.6394,
9.011,866.63672,+,1714715.024,PC[OH] OH-41:5,PC[OH],2,1518009.412,0.0,256.978895,1714715.024,978038.6784,1205397.228,
9.013,840.62109,+,92655.8007,,,2,77091.05383,0.0,292.9905416,62715.08028,92655.8007,53380.10343,
9.017,852.57544,-,76646.38973,,,2,55682.31445,571.2179618,0.0,76646.38973,70807.39104,54067.70548,
9.02,808.58368,+,1.167442741E7,PC 18:0_20:5,PC,6,1.144520249E7,0.0,1533.343872,1.130849599E7,1.167442741E7,1.098239478E7,
9.027,948.59308,-,135024.0581,,,2,125771.2022,544.2131484,0.0,133441.4352,122506.1909,135024.0581,
9.031,748.58514,+,230645.6798,PC 33:0,PC,3,227013.9703,0.0,362.8767157,230645.6798,229342.8144,216118.6459,
9.031,896.53528,+,106334.821,,,2,104883.6979,0.0,294.385502,106334.821,104457.7103,102925.1618,
9.033,1004.51245,-,107273.6482,,,5,107273.6482,368.0821937,0.0,73359.97366,65721.81031,64947.28937,
9.035,860.61456,+,123066.8043,,,3,99805.07694,0.0,226.9075582,101556.0211,99509.80272,123066.8043,
9.039,864.56915,+,48177.63508,,,2,26227.46549,0.0,707.8082012,48177.63508,38469.50951,38619.41068,
9.049,858.52386,-,63384.42234,,,2,59600.98464,326.678783,0.0,63384.42234,61872.51577,58296.16755,
9.059,1472.06689,-,109463.2054,,,3,109363.8061,279.0526118,0.0,109463.2054,85555.17575,93845.23767,
9.06,776.52234,-,2019338.773,PE 17:0_22:6,PE,7,2019338.773,352.1845443,408.627938,1074102.488,1036791.092,1002630.367,
9.06,1560.09192,-,33382.01526,,,2,17105.68323,502.2273093,0.0,33382.01526,21196.73106,27425.43179,
9.067,784.58435,+,1.527985418E8,PC 16:0_20:3,PC,14,1.527985418E8,0.0,8310.859742,1.212067238E8,1.377098055E8,1.524345079E8,
9.067,913.57965,-,396966.5037,PI 20:4_20:0,PI,4,386032.9107,444.5739647,269.2803622,396966.5037,388576.234,367920.7898,
9.067,1036.50256,-,43084.47299,,,3,36190.93682,342.0308698,0.0,40640.45812,41864.91724,43084.47299,
9.068,824.58948,+,1004118.635,PC[OH] OH-38:5,PC[OH],7,659688.0539,0.0,208.5499692,985894.5568,1004118.635,970393.6831,
9.068,655.56427,+,143464.2356,Plasmenyl-DG P-20:0_20:5,Plasmenyl-DG,4,112336.1428,0.0,228.3028652,143464.2356,135868.337,135688.6345,
9.069,993.84241,+,271170.3981,,,4,94669.87373,0.0,81974.32638,271170.3981,93612.51581,80191.84787,
9.074,954.49652,-,147127.5199,,,4,143573.1132,484.8527138,0.0,147127.5199,143826.9168,144501.9178,
9.075,878.51147,-,171582.6842,,,4,162233.6494,493.9400833,0.0,163998.6397,171582.6842,168703.4543,
9.079,774.57501,+,1320184.587,,,4,1320184.587,0.0,682.850254,1195142.789,1154098.062,1206787.051,
9.079,440.48172,+,220816.378,,,4,220816.378,0.0,1030.096758,132296.6231,141045.4528,140897.952,
9.08,842.63641,+,1.632764572E7,PC[OH] OH-39:3,PC[OH],5,1.632764572E7,0.0,652.9831084,1.005116455E7,8845174.983,5340385.456,
9.08,796.50983,-,1298865.56,,,4,1204924.547,555.4857085,0.0,1298865.56,1266203.495,1285658.48,
9.08,872.4953,-,395808.7422,,,4,343386.7404,474.1891653,0.0,374898.7582,395808.7422,391785.6123,
9.082,1430.01917,-,386101.2063,,,3,364023.5089,313.5221872,0.0,366012.9199,386101.2063,351974.0655,
9.082,906.49109,+,260661.4191,,,2,14013.74287,0.0,413.5385477,37249.81053,236137.4938,260661.4191,
9.083,754.46887,+,402309.0177,,,4,402309.0177,0.0,258.919704,392249.6988,369745.2305,376548.134,
9.085,910.57751,-,428173.7616,,,4,428173.7616,740.5189739,0.0,117522.9882,98836.57467,100068.8001,
9.086,575.50226,+,2533241.783,,,4,1580134.063,0.0,634.4882639,2474247.208,2533241.783,2465143.049,
9.09,716.52155,+,4.659084993E7,PE 16:0_18:2,PE,7,4.659084993E7,604.5417995,3443.170954,2.506575484E7,2.206652766E7,2.257984295E7,
9.096,1580.08325,-,191240.138,,,4,124688.3486,409.477957,0.0,175242.0696,191240.138,168595.0076,
9.097,1498.08154,-,1628632.766,,,2,902730.0858,411.3629185,0.0,1628632.766,957056.8866,1543137.095,
9.101,906.492,+,279395.4872,,,2,19844.42467,0.0,585.5990533,44346.1296,261400.0445,279395.4872,
9.103,768.55414,-,1082514.005,PE-NMe2 16:0_20:3,PE-NMe2,2,1082514.005,618.2687077,825.9480722,1054520.889,1037960.127,662814.6931,
9.105,512.29108,-,26134.3431,,,2,26134.3431,445.9883636,0.0,13378.04035,16581.05961,18115.75423,
9.107,882.55145,+,535996.0187,,,4,535996.0187,0.0,315.8936453,472456.2519,446617.9133,457900.6577,
9.108,1006.59619,-,217509.8809,,,4,217509.8809,917.1797909,0.0,211465.1746,203738.545,203117.0299,
9.108,1082.57959,-,173617.9704,,,4,173617.9704,1013.498905,0.0,160816.764,147778.9137,154018.6865,
9.109,720.55414,+,490826.1684,PC 31:0,PC,5,463188.0506,0.0,19405.02713,489729.2902,462224.9389,490826.1684,
9.109,818.54559,-,182029.0608,,,4,162223.4863,598.6156134,0.0,181116.3145,182029.0608,159943.2539,
9.11,924.59271,-,1471462.254,,,4,1443796.277,701.8923794,0.0,1407613.291,1471462.254,1353039.314,
9.112,1000.5788,-,487640.9444,,,4,462081.366,720.6746727,0.0,487640.9444,478488.1939,478507.3774,
9.117,992.58258,-,39385.2195,,,2,34692.13015,1028.595996,0.0,37413.74132,39385.2195,23827.1362,
9.127,1456.03491,-,232356.5728,,,4,184922.7375,411.9236238,0.0,232356.5728,199995.6113,194409.3078,
9.129,727.52612,-,102816.6086,,,3,95328.67067,619.0375453,0.0,79828.19813,102816.6086,53919.74258,
9.134,1525.10046,-,319216.539,,,4,289837.3342,416.5510686,0.0,319216.539,313255.6781,310388.8058,
9.139,868.65198,+,1357111.575,PC[OH] OH-41:4,PC[OH],5,1297598.457,0.0,230.7162931,1357111.575,991006.4917,901390.9996,
9.152,742.53748,+,3.061452234E7,PE 18:2_18:1,PE,8,3.061452234E7,513.4352364,4311.869816,2.026066868E7,1.719455471E7,1.523830167E7,
9.152,1482.05054,-,168107.0896,,,4,129896.5207,371.454341,0.0,168107.0896,153885.8867,127123.8318,
9.152,623.40912,-,50411.49425,,,3,43154.80845,446.76144,0.0,50411.49425,48295.57106,48683.55853,
9.154,810.60004,+,1.443335427E7,PC 18:1_20:3,PC,7,1.157518938E7,0.0,17076.59352,1.443335427E7,9640064.205,9652825.513,
9.154,804.62134,+,1321194.74,,,4,257362.1393,0.0,2587.316371,1321194.74,1208059.257,1179149.1,
9.154,601.51825,+,1312465.449,,,4,817968.893,0.0,5185.143962,1141819.349,1312465.449,1179604.556,
9.157,780.48547,+,347051.5591,,,2,347051.5591,0.0,256.0419326,281933.6869,276417.9945,257731.3391,
9.158,822.52539,-,989781.4835,,,4,989781.4835,529.0861206,0.0,925133.5384,908067.0805,924323.8544,
9.158,1550.1106,-,218099.4489,,,2,200442.5625,361.9127399,0.0,83282.11212,218099.4489,72088.26642,
9.159,898.51105,-,324438.0448,,,4,301276.7974,557.7785986,0.0,324438.0448,279652.1796,313341.7693,
9.159,1536.09839,-,43689.49244,,,4,38291.96417,353.8996028,0.0,43689.49244,43250.09229,41929.04742,
9.16,854.63647,+,716876.594,PC[OH] OH-40:4,PC[OH],4,716876.594,0.0,202.0591537,612569.5123,537934.3855,490732.0997,
9.164,808.51129,-,76884.11927,,,4,76884.11927,706.4670728,0.0,72714.44015,72092.68457,75543.37288,
9.165,980.513,-,135518.5516,,,4,135518.5516,593.2182633,0.0,135108.9217,130768.3174,127475.8775,
9.167,822.59943,+,530270.2658,PC 39:5,PC,3,493126.2541,0.0,260.9942842,492129.3427,530270.2658,505378.7292,
9.167,880.65784,+,59600.43946,,,3,59600.43946,0.0,178.0752586,45376.42371,38744.20665,40331.62464,
9.168,890.51123,-,19595.9478,,,2,9079.213926,484.3198992,0.0,19595.9478,17231.04947,16110.87937,
9.17,950.60834,-,189987.6946,,,4,189080.9616,665.234845,0.0,189987.6946,175903.967,180977.9232,
9.171,1507.0509,-,50977.92095,,,2,50977.92095,410.3049429,0.0,45117.12756,45319.76744,48947.94575,
9.172,1026.59424,-,55349.63555,,,4,50170.17035,556.0731845,0.0,55349.63555,49876.36465,53851.17199,
9.172,932.508,+,46515.95625,,,3,22586.55048,0.0,362.8541558,19035.72906,38315.5878,46515.95625,
9.172,880.41211,+,30628.01052,,,2,5179.02905,0.0,222.9306384,6070.540356,23242.56913,30628.01052,
9.175,1062.5177,-,49093.69862,,,3,47676.72027,592.6090679,0.0,40941.6577,49093.69862,45427.66898,
9.175,986.53149,-,38098.92588,,,4,38098.92588,493.0585513,0.0,34188.98395,36024.43269,36655.8427,
9.177,936.59387,-,125650.4442,,,2,102943.9597,503.88466,0.0,103626.5843,125650.4442,124316.7694,
9.178,746.56866,+,3227658.292,PC 16:0_17:1,PC,8,3227658.292,0.0,6757.963087,3144584.847,2972967.177,2774812.81,
9.181,1032.61145,-,27842.8104,,,4,27154.44352,489.673945,0.0,25836.29862,27842.8104,26539.39274,
9.183,886.58142,-,112318.6842,,,3,67875.80836,457.3329884,0.0,47803.91748,85685.91931,112318.6842,
9.185,692.55865,+,41588.76082,,,2,38482.73779,0.0,7964.950445,41588.76082,39669.86012,39043.14668,
9.193,756.5528,+,3095674.941,,,3,3095674.941,819.470847,853.185949,2968622.016,2996503.653,2838490.811,
9.205,788.51813,+,381209.0125,,,2,381209.0125,0.0,247.4869779,345353.914,287293.3681,215290.6906,
9.223,774.5437,-,161617.6121,,,4,108052.4239,785.661494,0.0,127545.0096,161617.6121,121463.1179,
9.23,861.6673,+,78885.49375,,,3,78885.49375,0.0,1334.974702,71440.54762,75586.78179,70602.9854,
9.231,615.49725,+,72015.45075,,,2,62469.33978,0.0,2190.959468,71033.74416,72015.45075,62241.41657,
9.232,605.54999,+,101522.6976,,,3,99735.51362,0.0,1372.811764,101522.6976,87024.84618,83800.23044,
9.241,554.51422,-,31791.04079,,,3,14438.79185,828.1741595,0.0,16084.52431,31791.04079,29406.92409,
9.245,768.58966,+,1259460.862,Ether-PC O-16:0_20:4,Ether-PC,8,1238573.4,0.0,417.5350187,1259460.862,1223513.445,1202035.691,
9.25,908.59833,-,41110.1615,,,4,36073.19443,986.7206999,0.0,41110.1615,38413.15942,37868.30824,
9.256,657.54553,-,258076.635,,,4,225905.0794,622.560619,0.0,247031.8631,258076.635,235582.9729,
9.264,582.50897,-,113685.7007,,,3,102617.4667,667.5118858,0.0,108621.7781,108697.1162,113685.7007,
9.267,852.61157,-,286932.4871,Plasmenyl-PC P-18:0_20:4,Plasmenyl-PC,4,271471.5909,785.4167404,0.0,286932.4871,285401.7646,285173.0857,
9.27,820.62042,+,151396.8237,,,2,121197.1378,0.0,280.5822895,151396.8237,134074.8296,136677.3261,
9.271,794.60492,+,1688625.658,Ether-PC O-38:5,Ether-PC,5,1551450.476,0.0,470.5638735,1688625.658,1538540.259,1573699.795,
9.276,579.06927,-,36677.86316,,,4,36677.86316,3456.661973,0.0,27576.74971,35068.24113,36645.30615,
9.277,832.51117,-,66718.96033,,,2,38734.1561,1629.314532,0.0,66718.96033,62536.29774,31178.71548,
9.298,1575.11572,-,109711.0152,,,2,106108.1189,928.4999995,0.0,108242.8819,107404.9864,109711.0152,
9.301,506.35999,+,121409.2248,,,2,54515.69459,0.0,429.5094368,121409.2248,115307.1329,109875.4643,
9.305,956.50574,+,413670.3127,,,2,28028.61995,0.0,1075.167519,58404.73332,389744.0015,413670.3127,
9.307,974.60809,-,2660218.719,,,4,2541672.525,1464.874163,0.0,2660218.719,2652313.958,2523944.95,
9.308,1050.59424,-,945243.5162,,,4,877694.3142,1482.580215,0.0,929898.8165,945243.5162,897037.7833,
9.308,1056.61182,-,428636.1923,,,4,409810.8245,1865.588738,0.0,428636.1923,376031.8469,380234.7469,
9.308,1132.59619,-,357974.5442,,,4,319640.8493,1862.023529,0.0,212806.5357,295689.1588,357974.5442,
9.308,918.66559,+,204845.678,,,4,197957.6796,0.0,338.1832252,204845.678,163729.3728,149764.6309,
9.308,1138.61377,-,65322.74129,,,3,65322.74129,1416.023594,0.0,56719.94643,42252.45568,28899.31316,
9.309,960.59204,-,278548.9981,,,4,220842.5643,1702.017877,0.0,278548.9981,253010.5423,155420.3129,
9.31,932.56775,+,1088483.759,,,6,1088483.759,1722.681285,450.0853127,918167.6464,778556.0219,886638.1406,
9.311,393.37299,-,31179.78891,,,2,31179.78891,3795.075722,0.0,27374.21562,29528.59686,30548.04669,
9.312,860.61499,+,2091174.728,PC 20:1_22:6,PC,8,1993773.942,0.0,766.5456071,2091174.728,1890260.659,1910629.19,
9.312,788.52197,-,49630.59572,,,2,49630.59572,982.6141023,0.0,47474.04507,46448.52414,41012.17688,
9.313,834.6001,+,1.551627953E8,PC 18:0_22:6,PC,8,1.474655064E8,0.0,3447.7024,1.551627953E8,1.39223169E8,1.427524737E8,
9.313,892.65216,+,1.564293484E7,PC[OH] OH-43:6,PC[OH],4,1.562364515E7,0.0,336.5977771,1.564293484E7,1.19071702E7,1.148987688E7,
9.315,870.55023,+,322318.8009,,,4,322318.8009,0.0,414.4799744,58141.26693,201000.9635,139559.1406,
9.315,965.73169,+,74149.51786,,,3,49487.50509,0.0,421.5471946,74149.51786,46611.30302,47054.84743,
9.316,1208.58533,-,45211.374,,,3,40091.08244,1700.525505,0.0,42763.27105,40873.4218,45211.374,
9.322,682.53937,+,302388.5643,,,4,302388.5643,0.0,418.8296625,257398.2769,210690.1623,238649.9183,
9.326,1042.59717,-,82271.93672,,,3,70311.86592,1831.074691,0.0,61298.1812,46546.54765,82271.93672,
9.326,845.1535,-,71513.47225,,,5,51085.92864,18235.44136,0.0,42895.20988,43591.02484,71513.47225,
9.327,1068.56494,-,68409.8944,,,4,68409.8944,1462.114448,0.0,27493.27158,46733.56993,42778.87996,
9.328,788.54199,+,99741.35588,,,2,99741.35588,662.0333837,454.8966978,82097.914,77232.44083,84579.6661,
9.332,801.56183,-,52410.81005,,,2,25755.0631,1236.742778,0.0,28129.38911,52410.81005,35717.17143,
9.336,818.27887,+,683693.9834,,,5,683693.9834,0.0,30670.04935,568414.7496,595635.9462,581964.825,
9.339,1586.11328,-,51672.72386,,,3,42046.13738,866.9899796,0.0,51672.72386,38222.94698,37324.01365,
9.339,1200.58496,-,25448.83683,,,4,14669.6024,1076.51592,0.0,25448.83683,24998.52764,18776.2478,
9.34,830.63794,+,783374.9126,PC[OH] OH-38:2,PC[OH],4,783374.9126,0.0,1922.745462,711099.5627,466306.8249,475967.1211,
9.343,859.30389,+,278527.9508,,,5,278527.9508,0.0,40475.04512,186367.5215,220075.1383,195025.9698,
9.344,523.37677,+,95148.19833,,,3,95148.19833,0.0,329.9301821,64602.9648,76778.23288,68652.84561,
9.345,645.50861,-,830623.4617,,,4,737189.0733,1019.121684,0.0,810023.4084,830623.4617,830476.116,
9.348,772.58435,+,1.077018592E7,PC 17:0_18:2,PC,8,1.004550519E7,0.0,3951.773969,1.077018592E7,9809534.981,5372870.821,
9.349,467.31494,+,125682.4841,,,3,125682.4841,0.0,357.161257,81451.55202,92684.40402,87959.99885,
9.351,559.41351,+,149152.969,,,4,140162.4429,0.0,319.4279603,131591.3828,143742.1348,149152.969,
9.352,591.44019,+,2.384252075E7,,,7,2.384252075E7,1581.550954,1387.064101,1.529335599E7,1.638402311E7,1.598175464E7,
9.352,455.31458,+,211346.4429,,,4,211346.4429,0.0,324.8758818,109828.8904,119212.3367,117846.7576,
9.353,441.29904,+,290491.4915,,,4,290491.4915,0.0,1010.337525,136547.3534,134132.1302,137985.1,
9.354,1214.60083,-,122488.6846,,,3,62450.6506,1623.223726,0.0,122488.6846,73486.90004,98214.92142,
9.355,768.55396,+,3882958.817,PE 18:1_20:3,PE,7,3882958.817,1343.389005,14146.2198,2687219.723,2130150.398,2228821.615,
9.356,754.53748,+,2252307.243,PE 17:0_20:4,PE,7,2252307.243,1148.204443,704.8488536,1392630.965,1275415.021,1196906.831,
9.356,689.40747,+,109415.8615,,,4,109415.8615,0.0,367.9552928,58384.73167,83082.60794,84274.16934,
9.359,527.38702,+,56192.51042,,,3,56192.51042,0.0,1706.344881,34499.04541,51240.37162,51629.07273,
9.36,912.59198,-,207596.6271,,,4,177380.0591,1282.9731,0.0,191501.7278,193292.9969,207596.6271,
9.361,988.57794,-,105033.5453,,,4,96732.84657,1255.94967,0.0,103557.664,105033.5453,61186.85612,
9.362,636.49744,+,537097.5428,,,3,10422.17601,0.0,340.900972,133616.4389,404107.6915,537097.5428,
9.362,848.53992,-,149120.1385,,,4,149120.1385,1402.90101,0.0,141675.1893,145424.5549,145314.895,
9.363,509.36172,+,376221.3437,,,3,376221.3437,0.0,311.5508694,265507.0464,270279.1895,272196.9416,
9.364,631.56494,+,38201.13065,,,2,23706.05246,0.0,8150.073395,35945.23371,30548.90257,38201.13065,
9.364,910.5105,-,27899.77379,,,3,26947.35462,1109.915731,0.0,26542.84331,27899.77379,20862.10826,
9.367,367.35684,-,1129476.732,,,5,1050996.525,120610.957,0.0,1069908.867,1129476.732,308590.8935,
9.369,826.60657,+,87352.48157,,,2,87352.48157,0.0,278.9241058,69665.57383,70881.61429,43488.03271,
9.371,994.59662,-,27323.37017,,,3,25902.96448,1022.432656,0.0,23692.04226,25925.99415,27323.37017,
9.373,1205.05823,-,496619.2186,,,5,399199.6151,65234.94369,0.0,357564.8775,302622.1773,496619.2186,
9.39,1133.01465,-,60391.18626,,,2,43324.21911,3428.148749,0.0,26304.70494,51847.9821,60391.18626,
9.394,724.52228,-,184236.5757,,,3,184236.5757,1406.735117,509.1194474,99920.13851,127120.1018,132144.1987,
9.396,568.60205,+,359604.748,,,4,346493.7682,0.0,2062.944144,359604.748,340224.6213,334505.134,
9.416,643.49365,-,306132.3544,,,4,271759.7744,1244.728665,0.0,306132.3544,287798.7222,286717.8108,
9.431,744.5899,+,547388.0188,Ether-PC O-34:2,Ether-PC,4,530451.4277,0.0,2350.196576,547388.0188,464371.8775,479618.0653,
9.442,1164.13696,+,62890.55699,,,3,51109.44975,0.0,15393.49689,62890.55699,44550.09501,41125.0866,
9.449,538.55481,+,28183.23872,,,3,27760.18529,0.0,941.6423598,25099.22423,27555.51482,28183.23872,
9.46,798.59937,+,1278600.868,PC 37:3,PC,4,1278600.868,0.0,7153.096745,1114509.899,1218110.369,1131344.873,
9.46,995.85712,+,153974.9114,,,5,84073.14169,0.0,29813.6892,153974.9114,88077.05711,92304.11534,
9.462,861.66626,+,90078.40519,,,3,90078.40519,0.0,1181.180478,89113.10388,81501.11594,77739.67128,
9.468,1026.31885,+,734334.8667,,,4,5016.125729,0.0,167776.3379,125716.0769,504509.6654,734334.8667,
